StockCode,total_orders,total_sales,maximum_sales,minimum_sales,mean_sales,median_sales,sales_figure,maximum_figure,minimum_figure,mean_figure,median_figure,cus_count,max_order_cus,mean_order_cus,median_order_cus,refund_ratio,max_order_gap,min_order_gap
84849A,32,139,12,-16,4.34375,2.5,234.91,20.28,-27.04,7.3409375,4.225,26,3,1.230769231,1,0.103225806,33,0
84849B,58,231,12,-1,3.982758621,2,390.39,20.28,-1.69,6.730862069,3.38,42,7,1.380952381,1,0.004310345,29,0
84849D,104,455,72,-21,4.375,2,768.95,121.68,-35.49,7.39375,3.38,66,12,1.575757576,1,0.046121593,15,0
84856S,1,-1,-1,-1,-1,-1,-3.81,-3.81,-3.81,-3.81,-3.81,1,1,1,1,1,0,0
84857B,2,22,24,-2,11,11,42.9,46.8,-3.9,21.45,21.45,2,1,1,1,0.083333333,1,0
84857C,9,94,24,-1,10.44444444,12,196.4,46.8,-1.95,21.82222222,23.4,8,2,1.125,1,0.010526316,71,0
84858C,5,185,151,1,37,2,250.05,188.75,5.95,50.01,11.9,4,2,1.25,1,0,25,0
84859A,31,123,12,1,3.967741935,3,248.21,23.4,1.95,8.006774194,5.85,24,3,1.291666667,1,0,131,0
84859B,11,31,12,1,2.818181818,1,62.63,23.4,1.95,5.693636364,3.9,10,2,1.1,1,0,55,0
84859C,20,82,12,1,4.1,2,174.44,23.4,1.95,8.722,4.99,16,3,1.25,1,0,80,0
84870B,10,20,4,1,2,1,75,15,3.75,7.5,3.75,9,2,1.111111111,1,0,120,0
84870C,10,20,4,1,2,1,75,15,3.75,7.5,3.75,10,1,1,1,0,107,0
84872A,3,3,1,1,1,1,50.85,16.95,16.95,16.95,16.95,3,1,1,1,0,89,0
84873A,2,2,1,1,1,1,33.9,16.95,16.95,16.95,16.95,2,1,1,1,0,15,0
84874B,7,34,10,1,4.857142857,1,56.1,16.5,1.65,8.014285714,1.65,7,1,1,1,0,111,0
84875B,15,125,24,1,8.333333333,2,168.75,30,1.25,11.25,3.75,14,2,1.071428571,1,0,107,0
84875D,8,51,12,1,6.375,5.5,63.75,15,1.25,7.96875,6.875,8,1,1,1,0,53,0
84876B,23,203,48,1,8.826086957,3,253.75,60,1.25,11.0326087,3.75,17,4,1.352941176,1,0,118,0
84876D,13,125,24,1,9.615384615,4,191.25,30,1.25,14.71153846,15,12,2,1.083333333,1,0,68,0
84877A,1,12,12,12,12,12,15,15,15,15,15,1,1,1,1,0,0,0
84877B,9,126,24,1,14,24,157.5,30,1.25,17.5,30,8,2,1.125,1,0,207,0
84877D,12,88,24,1,7.333333333,1.5,122.5,30,1.25,10.20833333,3.125,11,2,1.090909091,1,0,199,0
84884A,64,275,30,-1,4.296875,2,1053.21,101.7,-3.95,16.45640625,7.9,51,4,1.254901961,1,0.003623188,45,0
84898F,18,45,6,1,2.5,2,94.5,12.6,2.1,5.25,4.2,15,4,1.2,1,0,29,0
84910A,6,10,2,1,1.666666667,2,59.5,11.9,5.95,9.916666667,11.9,6,1,1,1,0,97,0
84912A,38,103,12,1,2.710526316,2,386.25,45,3.75,10.16447368,7.5,25,6,1.52,1,0,40,0
84912B,49,149,10,1,3.040816327,3,558.75,37.5,3.75,11.40306122,11.25,32,5,1.53125,1,0,27,0
84913A,10,37,8,1,3.7,4,172.05,37.2,4.65,17.205,18.6,10,1,1,1,0,112,0
84913B,19,66,4,1,3.473684211,4,306.9,18.6,4.65,16.15263158,18.6,18,2,1.055555556,1,0,58,0
84924A,23,71,12,1,3.086956522,3,277.38,45,3.75,12.06,14.92,20,2,1.15,1,0,69,0
84924F,3,10,5,2,3.333333333,3,7.9,3.95,1.58,2.633333333,2.37,3,1,1,1,0,15,0
84925D,10,15,3,1,1.5,1,38.25,7.65,2.55,3.825,2.55,8,3,1.25,1,0,81,0
84925F,15,80,24,1,5.333333333,4,112.48,18.96,2.55,7.498666667,5.1,14,2,1.071428571,1,0,51,0
84926A,30,573,72,1,19.1,24,191.13,20.88,0.29,6.371,6.96,23,5,1.304347826,1,0,78,0
84926D,29,676,96,1,23.31034483,24,256.06,40.32,0.58,8.829655172,6.96,24,3,1.208333333,1,0,86,0
84926E,36,962,144,2,26.72222222,24,321.72,41.76,1.16,8.936666667,6.96,30,3,1.2,1,0,57,0
84926F,22,395,96,-24,17.95454545,24,165.54,40.32,-6.96,7.524545455,6.96,18,5,1.222222222,1,0.057279236,116,0
84927A,15,45,6,-1,3,2,53.46,12.6,-0.39,3.564,2.34,12,3,1.25,1,0.02173913,55,0
84927D,13,43,6,-2,3.307692308,4,35.58,12.6,-4.2,2.736923077,1.95,9,2,1.444444444,1,0.044444444,84,0
84927E,13,55,12,-2,4.230769231,2,67.62,12.6,-4.2,5.201538462,4.2,10,2,1.3,1,0.035087719,64,0
84927F,40,270,36,-5,6.75,4.5,156.6,14.04,-1.95,3.915,2.34,33,3,1.212121212,1,0.018181818,71,0
84931A,23,84,6,1,3.652173913,3,214.2,15.3,2.55,9.313043478,7.65,20,2,1.15,1,0,48,0
84931B,28,131,30,-3,4.678571429,3,334.05,76.5,-7.65,11.93035714,7.65,21,2,1.333333333,1,0.02238806,62,0
84951A,34,337,24,-24,9.911764706,6,291.18,18.96,-18.96,8.564117647,7.11,26,3,1.307692308,1,0.066481994,45,0
84951B,29,307,60,1,10.5862069,3,297.11,75,0.79,10.24517241,4.92,22,5,1.318181818,1,0,67,0
84952A,6,38,18,1,6.333333333,6,146.21,67.5,3.75,24.36833333,22.5,6,1,1,1,0,281,0
84952B,14,142,48,-3,10.14285714,3,236.21,60,-11.25,16.87214286,11.25,10,4,1.4,1,0.020689655,67,0
84952C,10,140,72,1,14,4,225,90,3.75,22.5,13.125,7,3,1.428571429,1,0,224,0
84963A,1,4,4,4,4,4,171.8,171.8,171.8,171.8,171.8,1,1,1,1,0,0,0
84963B,1,3,3,3,3,3,149.85,149.85,149.85,149.85,149.85,1,1,1,1,0,0,0
84968A,51,136,24,-6,2.666666667,1,1647.6,262.8,-76.5,32.30588235,12.75,31,6,1.64516129,1,0.068493151,32,0
84968B,2,2,1,1,1,1,25.5,12.75,12.75,12.75,12.75,2,1,1,1,0,19,0
84968C,50,90,10,-3,1.8,1,1147.5,127.5,-38.25,22.95,12.75,37,3,1.351351351,1,0.042553191,29,0
84968D,30,59,10,-1,1.966666667,1,776.67,127.5,-12.75,25.889,12.75,25,2,1.2,1,0.016666667,86,0
84968E,19,84,24,1,4.421052632,1,984.6,262.8,12.75,51.82105263,12.75,13,3,1.461538462,1,0,76,0
84968F,30,78,24,1,2.6,1,951.3,262.8,12.75,31.71,12.75,25,2,1.2,1,0,42,0
84970L,330,5528,144,-12,16.75151515,12,5405.24,149.76,-11.4,16.37951515,11.4,230,8,1.434782609,1,0.002166065,18,0
84970S,410,8111,288,-12,19.78292683,12,6476.33,184.32,-10.2,15.79592683,10.2,268,9,1.529850746,1,0.003072763,12,0
84971S,113,1597,72,-1,14.13274336,10,1352.47,61.2,-0.85,11.96876106,8.5,68,8,1.661764706,1,0.000625782,19,0
84984A,6,19,6,2,3.166666667,2.5,88.35,27.9,9.3,14.725,11.625,4,3,1.5,1,0,69,0
84984B,5,17,6,2,3.4,3,79.05,27.9,9.3,15.81,13.95,4,2,1.25,1,0,77,0
84984D,4,13,6,2,3.25,2.5,60.45,27.9,9.3,15.1125,11.625,3,2,1.333333333,1,0,70,0
84985A,21,37,5,-5,1.761904762,1,53.65,7.25,-7.25,2.554761905,1.45,15,5,1.4,1,0.119047619,23,0
84989A,17,27,3,1,1.588235294,1,14.85,1.65,0.55,0.873529412,0.55,15,2,1.133333333,1,0,151,0
84993A,29,277,24,1,9.551724138,2,116.34,10.08,0.42,4.011724138,0.84,27,2,1.074074074,1,0,38,0
84993B,17,57,12,1,3.352941176,2,23.94,5.04,0.42,1.408235294,0.84,16,2,1.0625,1,0,54,0
84997A,232,2365,216,-3,10.19396552,4,9012.29,732.24,-12.45,38.84607759,16.6,141,14,1.645390071,1,0.001688476,14,0
84997B,325,3912,288,-24,12.03692308,4,14688.36,976.32,-90,45.19495385,16.6,198,8,1.641414141,1,0.007106599,12,0
84997C,303,3592,360,-1,11.85478548,4,13650.24,1350,-4.15,45.05029703,16.6,197,12,1.538071066,1,0.000278319,20,0
84997D,414,4769,360,-24,11.51932367,4,18202.57,1350,-90,43.96756039,16.6,238,13,1.739495798,1,0.005214852,12,0
85014A,255,1123,96,-6,4.403921569,3,6301.93,475.2,-35.7,24.71345098,17.85,183,8,1.393442623,1,0.005314438,20,0
85014B,303,1780,144,-1,5.874587459,3,9876.73,712.8,-5.95,32.59646865,17.85,211,8,1.436018957,1,0.001122334,13,0
85017A,3,6,3,1,2,2,5.1,2.55,0.85,1.7,1.7,2,2,1.5,1.5,0,6,0
85017B,76,935,108,-12,12.30263158,12,481.35,45.36,-10.2,6.333552632,5.04,65,3,1.169230769,1,0.012671595,51,0
85017C,12,50,12,1,4.166666667,3.5,27.02,5.04,0.84,2.251666667,1.9,10,3,1.2,1,0,67,0
85018D,7,12,6,1,1.714285714,1,30.6,15.3,2.55,4.371428571,2.55,6,2,1.166666667,1,0,22,0
85019A,26,383,48,1,14.73076923,24,514.75,60,1.25,19.79807692,30,23,3,1.130434783,1,0,40,0
85019B,24,496,48,1,20.66666667,24,638,60,1.25,26.58333333,30,21,2,1.142857143,1,0,78,0
85019C,11,169,48,-12,15.36363636,6,211.25,60,-51,19.20454545,25.5,9,2,1.222222222,1,0.066298343,56,0
85023B,13,30,72,-72,2.307692308,1,76.5,151.2,-151.2,5.884615385,2.55,10,2,1.3,1,0.708737864,105,0
85023C,1,-1,-1,-1,-1,-1,-2.55,-2.55,-2.55,-2.55,-2.55,1,1,1,1,1,0,0
85024B,11,192,144,1,17.45454545,2,288,208.8,1.65,26.18181818,3.3,11,1,1,1,0,80,0
85024C,10,11,2,-1,1.1,1,18.15,3.3,-1.65,1.815,1.65,9,2,1.111111111,1,0.083333333,197,0
85025B,22,302,144,-1,13.72727273,3.5,469.5,208.8,-1.65,21.34090909,5.775,20,2,1.1,1,0.00330033,56,0
85025C,31,307,151,-1,9.903225806,3,476.35,218.95,-1.65,15.36612903,4.95,28,2,1.107142857,1,0.003246753,42,0
85026B,8,73,20,3,9.125,10,62.05,17,2.55,7.75625,8.5,8,1,1,1,0,141,0
85027L,19,65,12,-5,3.421052632,3,150.75,23.4,-9.75,7.934210526,7.8,17,2,1.117647059,1,0.071428571,46,0
85028L,4,10,5,1,2.5,2,19.5,9.75,1.95,4.875,3.9,4,1,1,1,0,10,0
85028S,8,24,8,1,3,2,51.6,20.4,1.95,6.45,3.9,8,1,1,1,0,6,0
85031A,7,16,6,1,2.285714286,2,45.9,9.9,3.75,6.557142857,4.95,7,1,1,1,0,58,0
85031B,1,1,1,1,1,1,4.95,4.95,4.95,4.95,4.95,1,1,1,1,0,0,0
85031C,1,3,3,3,3,3,14.85,14.85,14.85,14.85,14.85,1,1,1,1,0,0,0
85032A,94,722,60,1,7.680851064,4.5,669.4,100.8,0.65,7.121276596,2.925,80,5,1.175,1,0,70,0
85032B,89,701,72,1,7.876404494,4,631.1,100.8,0.65,7.091011236,2.6,80,3,1.1125,1,0,52,0
85032C,85,559,60,-12,6.576470588,2,541.7,100.8,-7.8,6.372941176,1.3,69,3,1.231884058,1,0.021015762,54,0
85032D,60,618,48,-12,10.3,6.5,459.7,31.2,-7.8,7.661666667,7.8,58,2,1.034482759,1,0.019047619,113,0
85034A,79,485,24,-3,6.139240506,3,823.29,51,-8.5,10.42139241,5,58,5,1.362068966,1,0.014227642,79,0
85034B,83,816,24,1,9.831325301,4,1277.44,51,1.25,15.39084337,15,72,5,1.152777778,1,0,101,0
85034C,130,992,24,-4,7.630769231,3,1388.52,30,-17,10.68092308,4.625,99,10,1.313131313,1,0.007007007,61,0
85035A,80,257,24,-4,3.2125,2,664.29,51,-17,8.303625,4.25,60,7,1.333333333,1,0.022813688,45,0
85035B,44,558,288,1,12.68181818,2.5,820.5,360,1.25,18.64772727,8.5,38,3,1.157894737,1,0,95,0
85035C,114,1105,288,1,9.692982456,2,1611.45,360,1.25,14.13552632,5,86,4,1.325581395,1,0,38,0
85036A,63,210,36,-1,3.333333333,1,674.78,137.16,-1.25,10.71079365,4.25,48,3,1.3125,1,0.004739336,26,0
85036B,46,354,90,-6,7.695652174,6,556.08,68.58,-25.5,12.08869565,7.5,40,3,1.15,1,0.016666667,54,0
85036C,87,549,180,-180,6.310344828,2,819.27,180,-180,9.416896552,4.25,66,4,1.318181818,1,0.260107817,58,0
85039A,39,440,96,1,11.28205128,4,578.34,69.6,1.63,14.82923077,6.6,24,11,1.625,1,0,79,0
85039B,50,484,96,1,9.68,3,658.48,158.4,1.63,13.1696,4.89,37,8,1.351351351,1,0,43,0
85039C,13,221,96,-1,17,2,128.29,40.32,-1.65,9.868461538,3.3,10,4,1.3,1,0.004504505,99,0
85040A,134,774,48,-7,5.776119403,3,1292.1,69.6,-11.55,9.642537313,4.95,85,5,1.576470588,1,0.020253165,35,0
85040B,38,131,12,-2,3.447368421,3,216.15,19.8,-3.3,5.688157895,4.95,29,3,1.310344828,1,0.02962963,26,0
85049A,261,2771,288,-12,10.61685824,6,3426.91,305.28,-15,13.12992337,8.75,196,9,1.331632653,1,0.004311894,31,0
85049B,13,54,24,1,4.153846154,2,67.5,30,1.25,5.192307692,2.5,13,1,1,1,0,15,0
85049C,206,1181,144,1,5.733009709,3,1450.1,152.64,1.25,7.039320388,3.75,160,8,1.2875,1,0,16,0
85049D,106,539,36,1,5.08490566,3,673.75,45,1.25,6.356132075,3.75,85,3,1.247058824,1,0,48,0
85049E,340,2676,156,-12,7.870588235,5,3398.85,165.36,-15,9.996617647,6.25,244,11,1.393442623,1,0.005574136,20,0
85049F,88,374,24,1,4.25,2.5,467.5,30,1.25,5.3125,3.125,70,4,1.257142857,1,0,35,0
85049G,241,1505,144,-12,6.244813278,3,1832.58,152.64,-15,7.60406639,3.75,161,7,1.49689441,1,0.00921659,18,0
85049H,76,439,36,1,5.776315789,3,513,45,0.83,6.75,3.125,58,13,1.310344828,1,0,35,0
85061W,118,1903,288,-5,16.12711864,8,1539.25,184.32,-4.25,13.04449153,6.8,74,6,1.594594595,1,0.003664921,25,0
85071A,90,811,96,-150,9.011111111,5,59.33,70.8,-442.5,0.659222222,2.34,75,3,1.2,1,0.157840083,46,0
85071B,105,1212,96,-2,11.54285714,4,600.36,70.8,-5.9,5.717714286,1.95,84,6,1.25,1,0.001647446,63,0
85071C,66,599,96,1,9.075757576,4,306.09,36.48,0.39,4.637727273,2.34,57,3,1.157894737,1,0,66,0
85071D,63,359,24,1,5.698412698,3,204.81,15.3,0.39,3.250952381,1.56,56,3,1.125,1,0,57,0
85086A,8,45,12,1,5.625,6,38.25,10.2,0.85,4.78125,5.1,8,1,1,1,0,75,0
85098B,1,-1,-1,-1,-1,-1,-3.75,-3.75,-3.75,-3.75,-3.75,1,1,1,1,1,0,0
85099B,1616,44026,1200,-300,27.24381188,10,81247.56,1980,-522,50.27695545,20.8,626,26,2.581469649,1,0.024376191,12,0
85099C,652,12296,500,-130,18.85889571,10,22726.48,825,-232.7,34.85656442,19.5,301,17,2.166112957,1,0.022186879,12,0
85099F,661,16257,900,-120,24.59455371,10,29632.61,1485,-214.8,44.82996974,20.8,313,16,2.111821086,1,0.015085423,19,0
85114A,41,577,120,1,14.07317073,6,880.05,174,1.65,21.46463415,9.9,20,13,2.05,1,0,24,0
85114B,50,383,60,-2,7.66,5,607.95,87,-3.3,12.159,8.25,35,11,1.428571429,1,0.005194805,66,0
85114C,58,443,60,1,7.637931034,5,706.95,87,1.65,12.1887931,8.25,34,16,1.705882353,1,0,45,0
85123A,2017,33403,1930,-1930,16.56073376,6,91831.01,4921.5,-4921.5,45.52851264,17.7,852,32,2.367370892,1,0.071623124,12,0
85124B,30,76,6,-6,2.533333333,2,193.8,15.3,-15.3,6.46,5.1,23,3,1.304347826,1,0.073170732,41,0
85124C,31,84,12,1,2.709677419,2,214.2,30.6,2.55,6.909677419,5.1,23,3,1.347826087,1,0,54,0
85129B,15,100,24,1,6.666666667,6,121.65,25.44,1.25,8.11,7.5,10,6,1.5,1,0,91,0
85129C,12,77,24,1,6.416666667,2,99.88,30,1.25,8.323333333,2.5,8,3,1.5,1,0,183,0
85129D,34,145,13,1,4.264705882,2,189.72,16.25,1.25,5.58,2.5,16,10,2.125,1,0,44,0
85130A,10,77,24,1,7.7,3,127.05,39.6,1.65,12.705,4.95,10,1,1,1,0,57,0
85130B,49,815,72,1,16.63265306,24,706.91,56.88,0.79,14.42673469,18.96,43,4,1.139534884,1,0,76,0
85130C,42,471,48,1,11.21428571,4.5,419.39,39.6,0.79,9.98547619,3.625,35,3,1.2,1,0,61,0
85130D,49,544,72,1,11.10204082,4,520.06,56.88,0.79,10.61346939,4.74,39,4,1.256410256,1,0,29,0
85131A,28,456,144,-6,16.28571429,12,450.9,60.48,-7.5,16.10357143,15,21,4,1.333333333,1,0.02771855,95,0
85131B,12,132,43,1,11,4,112.08,35.69,0.83,9.34,3.75,2,10,6,6,0,203,0
85131C,11,73,24,1,6.636363636,4,78.71,25.44,0.83,7.155454545,3.75,5,6,2.2,1,0,102,0
85131D,11,103,21,1,9.363636364,11,98.09,17.43,0.83,8.917272727,9.13,4,7,2.75,1.5,0,186,0
85132A,54,453,48,-1,8.388888889,5.5,963.35,93.6,-1.95,17.83981481,19.9,38,5,1.421052632,1,0.004395604,56,0
85132B,60,513,84,1,8.55,3.5,1048.35,163.8,1.95,17.4725,9.95,44,3,1.363636364,1,0,55,0
85132C,131,1399,84,-2,10.67938931,12,2808.05,163.8,-3.9,21.43549618,23.4,96,5,1.364583333,1,0.003561254,55,0
85135A,6,15,10,1,2.5,1,119.25,79.5,7.95,19.875,7.95,6,1,1,1,0,325,0
85135B,36,46,3,-1,1.277777778,1,365.7,23.85,-7.95,10.15833333,7.95,28,3,1.285714286,1,0.021276596,107,0
85135C,43,65,4,-1,1.511627907,1,516.75,31.8,-7.95,12.01744186,7.95,35,3,1.228571429,1,0.015151515,72,0
85136A,35,46,6,1,1.314285714,1,365.7,47.7,7.95,10.44857143,7.95,31,2,1.129032258,1,0,52,0
85136B,2,2,1,1,1,1,15.9,7.95,7.95,7.95,7.95,2,1,1,1,0,2,0
85136C,23,30,2,1,1.304347826,1,238.5,15.9,7.95,10.36956522,7.95,18,4,1.277777778,1,0,213,0
85159A,50,410,24,-24,8.2,12,695.1,46.8,-46.8,13.902,15,38,5,1.315789474,1,0.088888889,29,0
85159B,71,591,48,-8,8.323943662,12,1061.61,60,-15.6,14.95225352,15.6,45,7,1.577777778,1,0.049839228,29,0
85160B,17,103,12,-2,6.058823529,6,45.33,7.5,-0.78,2.666470588,2.34,15,2,1.133333333,1,0.019047619,62,0
85163A,18,45,12,1,2.5,1,349.95,54.75,12.75,19.44166667,12.75,15,2,1.2,1,0,59,0
85163B,15,43,12,-1,2.866666667,1,320.85,65.7,-12.75,21.39,12.75,11,3,1.363636364,1,0.022727273,69,0
85167B,7,48,30,1,6.857142857,2,93,37.5,4.25,13.28571429,8.5,7,1,1,1,0,55,0
85168B,6,15,8,1,2.5,1.5,133.09,68,8.29,22.18166667,13.475,5,2,1.2,1,0,93,0
85169A,48,501,72,1,10.4375,12,495.47,76.32,1.25,10.32229167,10.08,43,3,1.11627907,1,0,24,0
85169B,25,201,24,1,8.04,3,191.49,30,1.25,7.6596,3.75,17,6,1.470588235,1,0,76,0
85169C,19,333,100,1,17.52631579,2,349.97,106,1.25,18.41947368,2.5,13,5,1.461538462,1,0,72,0
85169D,22,232,72,1,10.54545455,6,236.48,76.32,1.25,10.74909091,7.5,20,2,1.1,1,0,100,0
85170A,1,1,1,1,1,1,2.1,2.1,2.1,2.1,2.1,1,1,1,1,0,0,0
85170B,24,178,72,-1,7.416666667,2,193.8,61.2,-2.1,8.075,4.2,14,4,1.714285714,1,0.005586592,55,0
85170C,29,252,72,1,8.689655172,6,366.23,61.2,2.1,12.62862069,12.6,26,3,1.115384615,1,0,53,0
85170D,52,347,72,-3,6.673076923,2,476.82,61.2,-6.3,9.169615385,4.2,30,8,1.733333333,1,0.014204545,56,0
85179A,14,113,24,1,8.071428571,4.5,172.93,30,1.25,12.35214286,11.625,13,2,1.076923077,1,0,118,0
85179C,6,57,24,1,9.5,8.5,74.65,30,3.75,12.44166667,10.625,6,1,1,1,0,81,0
85180A,38,427,60,-6,11.23684211,12,807.31,91.44,-27.9,21.245,15,32,3,1.1875,1,0.013856813,78,0
85180B,19,186,60,1,9.789473684,6,334.5,75,4.65,17.60526316,15,18,2,1.055555556,1,0,118,0
85183A,83,642,48,-1,7.734939759,4,787,60,-1.25,9.481927711,5,60,4,1.383333333,1,0.00310559,91,0
85183B,106,965,48,1,9.103773585,5,1213.25,60,1.25,11.44575472,6.25,84,4,1.261904762,1,0,48,0
85184C,134,1509,216,1,11.26119403,3,2437.13,270,2.95,18.18753731,8.85,112,4,1.196428571,1,0,21,0
85185B,69,290,24,-1,4.202898551,3,836.3,61.2,-2.95,12.12028986,8.85,51,3,1.352941176,1,0.003436426,23,0
85185D,8,15,6,1,1.875,1,44.25,17.7,2.95,5.53125,2.95,7,2,1.142857143,1,0,90,0
85186A,39,525,48,1,13.46153846,6,220.5,20.16,0.42,5.653846154,2.52,35,3,1.114285714,1,0,21,0
85186C,35,393,48,-20,11.22857143,4,165.06,20.16,-8.4,4.716,1.68,32,3,1.09375,1,0.04842615,93,0
85188A,35,299,24,-3,8.542857143,4,254.15,20.4,-2.55,7.261428571,3.4,29,4,1.206896552,1,0.009933775,91,0
85188B,8,75,24,2,9.375,7.5,63.75,20.4,1.7,7.96875,6.375,8,1,1,1,0,25,0
85194L,60,873,144,-12,14.55,12,723.33,103.68,-10.2,12.0555,10.2,52,4,1.153846154,1,0.031076582,216,0
85194S,55,1069,96,-24,19.43636364,24,417.01,18.24,-15.6,7.582,7.8,47,4,1.170212766,1,0.026411658,47,0
85199L,65,853,60,-12,13.12307692,12,551.57,39,-7.8,8.485692308,7.8,51,4,1.274509804,1,0.013872832,21,0
85199S,158,2055,144,-24,13.00632911,5,869.25,60.48,-10.08,5.501582278,2.505,95,28,1.663157895,1,0.011544012,18,0
85205B,25,116,17,1,4.64,3,295.8,43.35,2.55,11.832,7.65,22,3,1.136363636,1,0,40,0
85206A,106,916,144,1,8.641509434,6,1450.2,208.8,1.65,13.68113208,9.9,99,3,1.070707071,1,0,21,0
85206B,4,14,8,1,3.5,2.5,23.1,13.2,1.65,5.775,4.125,4,1,1,1,0,3,0
85230A,17,816,144,24,48,24,196.32,30.24,6.96,11.54823529,6.96,13,5,1.307692308,1,0,73,0
85230B,37,1240,144,1,33.51351351,24,319.28,30.24,0.29,8.629189189,6.96,29,5,1.275862069,1,0,62,0
85230E,24,1101,144,21,45.875,24,267.45,30.24,6.09,11.14375,6.96,17,6,1.411764706,1,0,22,0
85230F,12,338,48,2,28.16666667,24,90.34,13.92,0.58,7.528333333,6.96,11,2,1.090909091,1,0,140,0
85230G,25,960,144,-48,38.4,24,236.16,30.24,-13.92,9.4464,6.96,19,5,1.315789474,1,0.047619048,38,0
85231B,104,764,90,-11,7.346153846,4.5,642.38,64.8,-9.35,6.176730769,4.25,71,7,1.464788732,1,0.014193548,34,0
85231G,68,563,90,-10,8.279411765,4,462.95,64.8,-8.5,6.808088235,3.4,49,5,1.387755102,1,0.017452007,23,0
85232A,26,71,24,-3,2.730769231,2.5,334.65,102,-14.85,12.87115385,12.375,22,2,1.181818182,1,0.040540541,78,0
85232B,16,13,240,-240,0.8125,1,68.55,1188,-1188,4.284375,4.95,8,5,2,1.5,0.951492537,27,0
85232D,53,169,24,-3,3.188679245,3,802.95,102,-14.85,15.15,14.85,43,4,1.23255814,1,0.01744186,91,0
90000A,6,11,3,1,1.833333333,2,65.45,17.85,5.95,10.90833333,11.9,6,1,1,1,0,107,0
90000B,2,3,2,1,1.5,1.5,17.85,11.9,5.95,8.925,8.925,2,1,1,1,0,113,0
90000D,4,6,2,1,1.5,1.5,35.7,11.9,5.95,8.925,8.925,4,1,1,1,0,120,0
90001A,1,2,2,2,2,2,8.5,8.5,8.5,8.5,8.5,1,1,1,1,0,0,0
90001B,2,4,2,2,2,2,17,8.5,8.5,8.5,8.5,2,1,1,1,0,73,0
90001C,2,2,1,1,1,1,8.5,4.25,4.25,4.25,4.25,2,1,1,1,0,193,0
90001D,3,5,2,1,1.666666667,2,21.25,8.5,4.25,7.083333333,8.5,3,1,1,1,0,73,0
90002D,6,10,4,1,1.666666667,1,37.5,15,3.75,6.25,3.75,5,2,1.2,1,0,64,0
90003B,4,2,4,-4,0.5,1,7.5,15,-15,1.875,3.75,3,2,1.333333333,1,0.666666667,201,0
90003C,6,8,4,-4,1.333333333,1.5,30,15,-15,5,5.625,5,2,1.2,1,0.333333333,170,0
90003D,8,14,4,-4,1.75,2,52.5,15,-15,6.5625,7.5,7,2,1.142857143,1,0.222222222,147,0
90003E,3,4,4,-4,1.333333333,4,15,15,-15,5,15,2,2,1.5,1.5,0.5,31,0
90010A,5,7,2,1,1.4,1,62.65,17.9,8.95,12.53,8.95,5,1,1,1,0,120,0
90010B,3,7,4,1,2.333333333,2,62.65,35.8,8.95,20.88333333,17.9,3,1,1,1,0,60,0
90010E,7,10,2,1,1.428571429,1,89.5,17.9,8.95,12.78571429,8.95,7,1,1,1,0,132,0
90011A,1,1,1,1,1,1,2.95,2.95,2.95,2.95,2.95,1,1,1,1,0,0,0
90011B,2,7,6,1,3.5,3.5,20.65,17.7,2.95,10.325,10.325,2,1,1,1,0,207,0
90012A,2,8,6,2,4,4,23.6,17.7,5.9,11.8,11.8,2,1,1,1,0,5,0
90012B,2,12,6,6,6,6,35.4,17.7,17.7,17.7,17.7,2,1,1,1,0,33,0
90013A,4,8,8,-8,2,4,30,30,-30,7.5,15,3,2,1.333333333,1,0.5,46,0
90013C,4,11,4,1,2.75,3,41.25,15,3.75,10.3125,11.25,4,1,1,1,0,106,0
90014A,10,16,6,1,1.6,1,103.2,19.9,2.95,10.32,9.95,8,3,1.25,1,0,117,0
90014B,8,10,2,1,1.25,1,85.5,19.9,2.95,10.6875,9.95,7,2,1.142857143,1,0,76,0
90014C,3,4,2,1,1.333333333,1,32.8,19.9,2.95,10.93333333,9.95,3,1,1,1,0,140,0
90016A,4,14,9,1,3.5,2,80.75,38.25,8.5,20.1875,17,4,1,1,1,0,116,0
90016B,8,9,2,1,1.125,1,76.5,17,8.5,9.5625,8.5,6,3,1.333333333,1,0,110,0
90018A,10,16,4,-1,1.6,2,68,17,-4.25,6.8,8.5,8,2,1.25,1,0.058823529,164,0
90018B,5,8,2,1,1.6,2,34,8.5,4.25,6.8,8.5,5,1,1,1,0,162,0
90018C,4,5,2,-1,1.25,2,21.25,8.5,-4.25,5.3125,8.5,3,2,1.333333333,1,0.166666667,19,0
90019A,9,18,4,1,2,2,89.1,19.8,4.95,9.9,9.9,8,2,1.125,1,0,154,0
90019B,2,2,1,1,1,1,9.9,4.95,4.95,4.95,4.95,2,1,1,1,0,69,0
90019C,3,4,2,1,1.333333333,1,19.8,9.9,4.95,6.6,4.95,3,1,1,1,0,50,0
90024B,3,2,2,-2,0.666666667,2,17,17,-17,5.666666667,17,2,2,1.5,1.5,0.5,29,0
90024C,1,2,2,2,2,2,17,17,17,17,17,1,1,1,1,0,0,0
90024D,1,1,1,1,1,1,8.5,8.5,8.5,8.5,8.5,1,1,1,1,0,0,0
90024F,1,2,2,2,2,2,17,17,17,17,17,1,1,1,1,0,0,0
90025A,2,2,1,1,1,1,7.5,3.75,3.75,3.75,3.75,2,1,1,1,0,182,0
